id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1450824017477136393,1450824017477136393,2021-10-20 08:59:35 Central Daylight Time,2021-10-20,08:59:35,-0500,1295479869736804352,pacasohomes,Pacaso,,"Starting today, you can purchase a share of a Pacaso using your favorite #cryptocurrency! Through our partnership with @bitpay, aspiring co-owners can pay for their second home with #Bitcoin, #Ethereum #Litecoin #BitcoinCash #Dogecoin and more. Learn more:  https://t.co/wGhhXwm53y  https://t.co/QDaLXTlZ3G",en,"[{'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}]",['http://pacaso.com/financing'],[],4,20,71,"['cryptocurrency', 'bitcoin', 'ethereum', 'litecoin', 'bitcoincash', 'dogecoin']",[],https://twitter.com/PacasoHomes/status/1450824017477136393,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1450819963971772420/pu/img/D6GAZOMdUHegwrTM.jpg,,,,,,,[],,,,
1450800830840377348,1450800830840377348,2021-10-20 07:27:27 Central Daylight Time,2021-10-20,07:27:27,-0500,828841083257778176,latestly,LatestLY,,Are #cryptocurrencies legal in India? here’s how you can buy &amp; sell #Bitcoin #Ethereum &amp; #dogecoin    @Bitcoin @ethereum @dogecoin #BitcoinETF #BitcoinCash #Wazirx #CoinDCX #Paxful #ethereumprice #DogecoinToTheMoon #cryptotrading    https://t.co/lPfnbIx6KB,en,"[{'screen_name': 'bitcoin', 'name': 'bitcoin', 'id': '357312062'}, {'screen_name': 'ethereum', 'name': 'ethereum', 'id': '2312333412'}, {'screen_name': 'dogecoin', 'name': 'dogecoin', 'id': '2235729541'}]",['https://www.latestly.com/technology/are-cryptocurrencies-legal-in-india-heres-how-you-can-buy-sell-bitcoin-ethereum-dogecoin-2970582.html'],[],0,0,1,"['cryptocurrencies', 'bitcoin', 'ethereum', 'dogecoin', 'bitcoinetf', 'bitcoincash', 'wazirx', 'coindcx', 'paxful', 'ethereumprice', 'dogecointothemoon', 'cryptotrading']",[],https://twitter.com/latestly/status/1450800830840377348,False,,0,,,,,,,,[],,,,
1450772777758117891,1450772777758117891,2021-10-20 05:35:58 Central Daylight Time,2021-10-20,05:35:58,-0500,18071358,zeenewsenglish,Zee News English,,"#Bitcoin jumps more than 3% to $63,901. Check prices for #Dogecoin &amp; #Ethereum   #Crypto   https://t.co/JcR1053kcv",en,[],['https://zeenews.india.com/personal-finance/bitcoin-price-today-bitcoin-jumps-to-near-record-high-check-ethereum-dogecoin-prices-2404096.html'],[],2,2,14,"['bitcoin', 'dogecoin', 'ethereum', 'crypto']",[],https://twitter.com/ZeeNewsEnglish/status/1450772777758117891,False,,0,,,,,,,,[],,,,
1450708954150051846,1450708954150051846,2021-10-20 01:22:22 Central Daylight Time,2021-10-20,01:22:22,-0500,1387497871751196672,watcherguru,Watcher.Guru,,PREDICTION: #Dogecoin to $.50 by the end of this month,en,[],[],[],172,82,732,['dogecoin'],[],https://twitter.com/WatcherGuru/status/1450708954150051846,False,,0,,,,,,,,[],,,,
1450631605895184384,1450631605895184384,2021-10-19 20:15:00 Central Daylight Time,2021-10-19,20:15:00,-0500,271017604,sporttechie,SportTechie,,".@coinbase has become the first crypto company to sign with the NBA 🤝🏻  Coinbase, which lets users buy and sell cryptocurrencies such as #Bitcoin, #Ethereum, and #Dogecoin, was founded in 2012 and went public on the Nasdaq in April.  https://t.co/gstDCN5jPU",en,"[{'screen_name': 'coinbase', 'name': 'coinbase', 'id': '574032254'}]",['https://bit.ly/3vundyU'],[],0,0,1,"['bitcoin', 'ethereum', 'dogecoin']",[],https://twitter.com/SportTechie/status/1450631605895184384,False,,0,,,,,,,,[],,,,
1450580456248803331,1450580456248803331,2021-10-19 16:51:45 Central Daylight Time,2021-10-19,16:51:45,-0500,1358176095850229761,prothedoge,SlumDOGE Millionaire,,#Bitcoin breaking it’s all time high today is the most BULLISH news ever. Usually when this happens people start to take profits and dump them into alt coins. #Dogecoin will be rising very soon. Probably in the next couple weeks. 🐕🚀🌔,en,[],[],[],231,250,1783,"['bitcoin', 'dogecoin']",[],https://twitter.com/ProTheDoge/status/1450580456248803331,False,,0,,,,,,,,[],,,,
1450576789915545604,1450576789915545604,2021-10-19 16:37:11 Central Daylight Time,2021-10-19,16:37:11,-0500,118639757,kokid951,Keith “NFT kid” Berry,,Elon         Billy (\_/)        (\_/) ( •_•)       (•_• ) / &gt; 🚀🐕&lt;    \ #dogecoin @BillyM2k @elonmusk 🤝,en,"[{'screen_name': 'billym2k', 'name': 'shibetoshi nakamoto', 'id': '30699048'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],6,18,77,['dogecoin'],[],https://twitter.com/kokid951/status/1450576789915545604,False,,0,,,,,,,,[],,,,
1450511941605249027,1450511941605249027,2021-10-19 12:19:30 Central Daylight Time,2021-10-19,12:19:30,-0500,106492441,hireztherapper,Hi-Rez,,IS THE #DOGECOIN #DOGE family still alive and well?!?!!?,en,[],[],[],156,142,1359,"['dogecoin', 'doge']",[],https://twitter.com/HiRezTheRapper/status/1450511941605249027,False,,0,,,,,,,,[],,,,
1450481971654799360,1450481971654799360,2021-10-19 10:20:25 Central Daylight Time,2021-10-19,10:20:25,-0500,1097374542379401216,dreambigbebig20,Tim Cook,,what company should accept #dogecoin next.?,en,[],[],[],240,115,824,['dogecoin'],[],https://twitter.com/DreamBigBeBig20/status/1450481971654799360,False,,0,,,,,,,,[],,,,
1450455569446342656,1450455569446342656,2021-10-19 08:35:30 Central Daylight Time,2021-10-19,08:35:30,-0500,919174740270637056,nexofinance,Nexo,,"We recently added top ups and withdrawals for $ADA, $DOT and $DOGE.😎  Which one were you most excited about – #Cardano, #Polkadot or #Dogecoin? 👀",en,[],[],[],160,97,354,"['cardano', 'polkadot', 'dogecoin']","['ada', 'dot', 'doge']",https://twitter.com/NexoFinance/status/1450455569446342656,False,,0,,,,,,,,[],,,,
